2 119478 162598252 83437 9392053 159082 192856 9387 2567 4270 2335 4160 872 -1.000000 720.000000 -0.001391 0.904167 0 5 16469.884612
2 20728 14994068 22159 4073952 21343 32535 9536 1260 2759 626 2220 667 -1.000000 720.000000 -0.001391 0.536270 0 4 17516.572973
2 51807 42841340 50364 8065331 48631 90295 11327 1672 3693 2643 3790 791 -1.000000 720.000000 -0.001391 0.772900 0 4 15995.606156
2 49892 52051641 43194 5495907 47966 79409 12525 1519 2252 961 2362 644 -1.000000 720.000000 -0.001391 0.718518 0 4 14866.622154
2 50360 54528882 43520 4862798 50255 83672 9253 1172 1645 1096 2078 712 -1.000000 720.000000 -0.001391 0.792703 0 4 19281.040334
2 79175 85906874 68941 7307237 62034 139171 7928 1280 3257 2286 4339 850 -1.000000 720.000000 -0.001391 0.886083 0 5 15030.225050
2 92700 111404192 86705 7931045 49331 64995 113273 1977 2382 864 2431 982 -1.000000 720.000000 -0.001391 0.269101 0 4 9402.872197
2 88110 107950724 65050 7114459 87954 139399 12411 2685 2285 1402 2865 916 -1.000000 720.000000 -0.001391 0.829120 0 4 9459.044971
2 42609 38447729 39687 6075067 50471 68477 13140 2127 3730 3425 3300 1080 -1.000000 720.000000 -0.001391 0.672414 0 4 13601.664801
2 50681 68144299 42549 3640837 63965 80424 11941 2979 2264 590 2047 962 -1.000000 720.000000 -0.001391 0.734560 0 4 13812.754856
2 46667 63329012 33618 3069549 59541 69815 9755 1652 1419 383 1215 732 -1.000000 720.000000 -0.001391 0.748085 0 4 14345.432931
2 13940 10744169 16777 2304733 13398 18707 10824 1990 1198 503 1439 679 -1.000000 720.000000 -0.001391 0.256633 0 4 10037.871976
2 20757 17992677 20496 3267649 20269 26276 13463 2601 1165 459 1523 615 -1.000000 720.000000 -0.001391 0.310596 0 4 9312.088471
2 36416 44822471 26945 2873413 43493 49736 11905 2208 1259 148 1284 588 -1.000000 720.000000 -0.001391 0.597071 0 4 9784.319375
2 32940 40528768 28934 2921449 45841 52601 8552 1760 1205 313 1373 488 -1.000000 531.000000 -0.001887 0.711915 0 4 10499.995783
2 29016 31607667 27613 2962975 37277 46185 9917 2451 1421 475 1828 587 -1.000000 720.000000 -0.001391 0.640449 0 4 8816.888909
2 45251 34208943 42762 6955175 45537 75723 10485 2325 3030 1588 3838 790 -1.000000 720.000000 -0.001391 0.741231 0 4 15055.392281
2 87341 103739682 68680 9993151 109366 142593 10914 2083 2812 905 3676 867 -1.000000 720.000000 -0.001391 0.843983 0 4 14003.054749
2 60709 75159701 43510 6097604 84312 92949 10440 1743 1906 590 2192 781 -1.000000 720.000000 -0.001391 0.791689 0 4 16010.249250
2 123949 157572618 84564 16968006 159287 195437 12063 2158 3459 1938 3721 908 -1.000000 720.000000 -0.001391 0.879437 0 6 25234.477002
2 98490 125551874 65385 16295067 105157 153491 10022 1631 2453 1298 2392 816 -1.000000 720.000000 -0.001391 0.875478 0 5 17541.037438
2 18340 13595155 20230 3979104 12390 31033 7070 1316 1907 993 1942 582 -1.000000 720.000000 -0.001391 0.621286 0 5 18603.549540
2 78908 93020603 70354 8587636 69208 138985 8257 1949 3304 1793 3893 1154 -1.000000 720.000000 -0.001391 0.875829 0 5 18160.320338
2 136709 172454177 107204 12987214 92355 234529 8946 2206 4934 2275 7295 1023 -1.000000 720.000000 -0.001391 0.924850 0 5 21070.815638
2 65492 65170654 62364 11474602 68472 119815 7346 1658 4992 1933 4386 856 -1.000000 720.000000 -0.001391 0.879654 0 5 23712.628998
2 268201 340305812 248743 26285990 330836 502892 13224 2272 5966 1937 6531 1122 -1.000000 720.000000 -0.001391 0.947236 0 5 24741.347686
2 236833 310015864 214692 22623528 240374 438152 12838 2505 6482 2282 7274 1273 -1.000000 720.000000 -0.001391 0.941950 0 5 24294.413723
2 184161 236326380 131840 13676318 240668 304492 10799 2280 6633 2438 5066 1251 -1.000000 664.000000 -0.001508 0.929405 0 5 24445.119512
2 215977 281854728 150166 12466452 319369 350446 14846 2711 6075 1891 4146 1246 -1.000000 720.000000 -0.001391 0.916582 0 5 24256.680671
2 48470 42235760 47753 8052383 47301 82309 13025 2291 5977 1872 3869 1218 -1.000000 720.000000 -0.001391 0.720036 0 5 23926.642865
2 169764 225941543 149197 11571766 273328 305839 12116 2187 7058 1989 3684 1130 -1.000000 720.000000 -0.001391 0.920874 0 6 21538.350107
2 230427 325787497 186240 12470682 386357 404858 11001 1825 3715 967 2062 952 -1.000000 720.000000 -0.001391 0.945256 0 5 23609.702000
2 224530 280676437 193688 15729142 335922 358660 58695 1874 4377 1533 3419 1080 -1.000000 720.000000 -0.001391 0.717246 0 6 22439.193315
2 94757 63760649 93551 10542227 72998 96685 90542 2592 4838 1800 3245 1017 -1.000000 720.000000 -0.001391 0.032622 0 5 20595.890663
2 39285 16294168 44971 6421873 21184 44468 38587 1965 5381 1298 2935 851 -1.000000 720.000000 -0.001391 0.069799 0 5 18934.842867
2 58197 49017360 56681 9424058 45095 96856 16547 3093 4826 1795 4738 1193 -1.000000 720.000000 -0.001391 0.699081 0 7 18855.637069
2 47379 36261091 54459 8975842 47826 81149 19599 2919 6268 1606 3849 1264 -1.000000 720.000000 -0.001391 0.604391 0 6 16398.584343
2 35209 24974057 42459 6198532 37292 63646 12633 2007 6324 1167 3597 1244 -1.000000 720.000000 -0.001391 0.656808 0 6 16764.722605
2 26637 16265979 35762 5116490 28874 46352 15047 2328 4442 1369 3401 1296 -1.000000 720.000000 -0.001391 0.501691 0 5 19642.223132
2 67363 76291805 60404 5456167 70081 114861 11510 2136 5041 1439 3032 1505 -1.000000 720.000000 -0.001391 0.808902 0 4 18969.885211
2 39040 39109077 37343 4734896 37876 63451 12058 1944 3572 689 2261 941 -1.000000 720.000000 -0.001391 0.672833 0 4 18119.593658
2 22067 21177061 20886 2558166 19508 34179 7841 1703 2722 565 1390 806 -1.000000 720.000000 -0.001391 0.613182 0 4 19627.087365
2 17009 10383928 18737 3128466 17445 23995 10464 1474 1933 559 1534 751 -1.000000 720.000000 -0.001391 0.378532 0 4 18746.011887
2 9335 2933228 12238 1835889 5214 11371 8792 1068 1888 944 900 844 -1.000000 720.000000 -0.001391 0.119548 0 3 19120.852191
2 8083 1256049 10492 1843359 4476 8539 8791 1081 1544 814 865 693 -1.000000 720.000000 -0.001391 0.013567 0 3 18611.261425
2 7450 1187520 9973 1372126 4277 8407 7582 1050 1239 803 887 602 0.000000 720.000000 0.000000 0.047351 0 5 14309.250152
2 8049 2177552 9838 1420008 6767 9567 7073 1136 1045 403 989 484 0.000000 720.000000 0.000000 0.139431 0 3 16420.382890
2 12212 3548139 13851 5016501 6325 8818 15503 1177 850 147 1092 430 -1.000000 720.000000 -0.001391 0.256494 0 4 18269.939358
2 10271 2699422 11844 2548732 6261 8660 11753 1153 749 125 939 424 -1.000000 720.000000 -0.001391 0.139860 0 2 17032.430998
2 7382 2211192 9529 1053226 4653 7426 7719 1101 1126 153 922 441 -1.000000 720.000000 -0.001391 0.017326 0 2 16664.031053
2 10531 6929294 11186 1319951 9603 12294 7863 1119 966 110 1065 443 1.000000 720.000000 0.001391 0.204034 0 3 15817.804914
2 10325 3445596 11466 2066905 6067 8585 11030 1133 890 121 1060 429 -1.000000 720.000000 -0.001391 0.112202 0 3 19282.019730
2 9616 3506869 10469 1712793 6100 8374 9795 1084 658 111 835 414 0.000000 720.000000 0.000000 0.070749 0 3 17537.984251
2 10452 3059146 11815 1955730 6569 9139 10894 1095 847 133 1135 440 -1.000000 720.000000 -0.001391 0.078816 0 2 17321.826835
2 9726 2861720 10911 1852685 6576 8957 9386 1078 763 152 1112 443 0.000000 720.000000 0.000000 0.020788 0 2 18072.881389
2 12560 3799095 13849 3995586 6434 8740 15489 1076 1036 94 1025 436 -1.000000 720.000000 -0.001391 0.255557 0 3 16509.929274
